5.121683236211538315e-03
2.386745437979698181e-02
1.058198697865009308e-02
1.683453912846744061e-03
3.237106278538703918e-02
2.974016666412353516e-01
3.034619092941284180e-01
8.293897658586502075e-02
2.131759971380233765e-01
1.202310845255851746e-01
9.892144799232482910e-02
5.452053993940353394e-02
6.197222694754600525e-02
3.799702599644660950e-02
1.098151057958602905e-01
6.078469380736351013e-02
6.014014482498168945e-01
7.401812821626663208e-02
2.823122143745422363e-01
1.878909111022949219e+00
1.016802191734313965e+00
3.401198983192443848e-01
9.310517311096191406e+00
3.691670989990234375e+01
5.770249176025390625e+01
1.048531436920166016e+01
2.651299285888671875e+01
5.822947311401367188e+01
1.885763168334960938e+01
1.016418457031250000e+01
6.311788558959960938e+01
6.856760501861572266e+00
2.806377983093261719e+01
4.672170639038085938e+01
