4.788458049297332764e-01
4.575375933200120926e-03
-3.330745548009872437e-02
9.673740267753601074e-01
-8.635062724351882935e-02
1.551603078842163086e-01
-9.370226263999938965e-01
2.158004604279994965e-02
1.714171618223190308e-01
-1.143359541893005371e+00
1.195889562368392944e-01
-2.433110624551773071e-01
6.238027215003967285e-01
1.032371893525123596e-01
-3.086984157562255859e-01
8.328846693038940430e-01
3.062711715698242188e+00
2.121349871158599854e-01
-4.446467384696006775e-02
-2.565252222120761871e-02
1.103810444474220276e-01
-3.786963522434234619e-01
6.715195719152688980e-03
-8.474456518888473511e-02
-1.154529899358749390e-01
8.874878287315368652e-02
2.942638471722602844e-02
-9.080946445465087891e-03
-4.212750494480133057e-02
4.709659516811370850e-02
-6.145662628114223480e-04
5.321928486227989197e-02
9.008967131376266479e-02
-7.694338914006948471e-03
