4.368872046470642090e-01
2.979116886854171753e-02
8.379041403532028198e-02
9.764857292175292969e-01
1.254090815782546997e-01
8.777621984481811523e-01
-9.035021066665649414e-01
2.175575941801071167e-01
6.077562570571899414e-01
-7.614960670471191406e-01
2.030319422483444214e-01
-2.007194459438323975e-01
1.181442022323608398e+00
5.620014294981956482e-02
-5.047207698225975037e-02
1.063857436180114746e+00
3.479233741760253906e+00
-1.748376488685607910e+00
-7.727889460511505604e-04
4.556201770901679993e-02
1.306969061261042953e-04
6.684068590402603149e-02
2.413116022944450378e-02
1.094857882708311081e-02
3.011335730552673340e-01
8.226764202117919922e-02
2.794271521270275116e-02
9.808607399463653564e-02
3.542751073837280273e-02
1.084935143589973450e-01
-8.158808946609497070e-02
1.266624871641397476e-02
1.921434700489044189e-01
-1.051835790276527405e-01
